ticker,name,sector,entry_date,exit_date,entry_price,exit_price,shares,gross_pnl,net_pnl,pnl_pct,holding_days,exit_reason
2222.SR,Saudi Aramco,Energy,2022-06-20 00:00:00+03:00,2022-07-07 00:00:00+03:00,27.98178073120117,28.37994983969464,1149,457.4963056589965,424.8877432931874,0.014229584325542666,16,stop_loss
4001.SR,Al Othaim Markets,Retail,2022-06-24 00:00:00+03:00,2022-07-07 00:00:00+03:00,7.698804372436874,8.526533205299097,3463,2866.424948201879,2836.8975637119283,0.10751394538944825,12,take_profit
2040.SR,Saudi Ceramic,Materials,2022-07-04 00:00:00+03:00,2022-07-07 00:00:00+03:00,32.57742079123214,29.91744991067384,974,-2590.8116376637854,-2619.9512338767818,-0.08165075122442489,2,stop_loss
4004.SR,Dallah Healthcare,Healthcare,2022-06-17 00:00:00+03:00,2022-07-14 00:00:00+03:00,103.61641961544055,105.1170802111153,225,337.6486340268176,313.9972909793167,0.014482845491518237,26,time_exit
4280.SR,Kingdom Holding,Holding,2022-06-20 00:00:00+03:00,2022-07-14 00:00:00+03:00,8.183579010835496,8.008614531370286,2374,-415.36567425040823,-434.3781251478813,-0.021379946259887928,23,time_exit
1060.SR,Saudi Awwal Bank,Banking,2022-06-20 00:00:00+03:00,2022-07-14 00:00:00+03:00,32.660222470712895,35.292980521383164,537,1413.7910732099344,1394.8387426699517,0.08061053634987081,23,time_exit
4310.SR,Emaar Economic City,Real Estate,2022-06-23 00:00:00+03:00,2022-07-14 00:00:00+03:00,12.772760229110716,11.868120114326477,1650,-1492.6561893939952,-1512.238587582634,-0.0708257337143503,20,time_exit
3020.SR,Yamama Cement,Materials,2022-06-23 00:00:00+03:00,2022-07-14 00:00:00+03:00,23.374863705520387,22.85245028880218,808,-422.1100407083097,-440.5748205416619,-0.022349367393095343,20,time_exit
2040.SR,Saudi Ceramic,Materials,2022-07-07 00:00:00+03:00,2022-07-15 00:00:00+03:00,29.977344705289802,27.169926987721652,1137,-3192.0339448749864,-3222.926151860026,-0.09365131385611858,7,stop_loss
1211.SR,Maaden,Materials,2022-07-01 00:00:00+03:00,2022-07-20 00:00:00+03:00,33.50013384246826,37.29599872970581,391,1484.1831709098817,1469.6004354065667,0.11330894691607218,18,take_profit
1140.SR,Bank Albilad,Banking,2022-07-05 00:00:00+03:00,2022-07-20 00:00:00+03:00,25.706053835421923,29.062696368237486,625,2097.901583009727,2079.7373977795783,0.13057790022170734,14,take_profit
2310.SR,Sipchem,Energy,2022-07-15 00:00:00+03:00,2022-07-20 00:00:00+03:00,33.31281519178285,37.123606441237705,672,2560.85171963366,2535.9046561051487,0.11439415214583382,4,take_profit
4300.SR,Dar Al Arkan,Real Estate,2022-06-30 00:00:00+03:00,2022-07-21 00:00:00+03:00,10.790779732704161,11.608379885673523,1210,989.2961850929282,975.2500454312633,0.07576840350947212,20,time_exit
7010.SR,STC,Telecom,2022-07-01 00:00:00+03:00,2022-07-22 00:00:00+03:00,31.453954832530908,32.35206074523926,826,741.8354838970963,715.1126817215287,0.028553036255380304,20,time_exit
1120.SR,Al Jazira Bank,Banking,2022-07-04 00:00:00+03:00,2022-07-22 00:00:00+03:00,74.127918343544,81.79133388519287,314,2406.3124800777464,2380.630001237796,0.10338096243486783,17,take_profit
4310.SR,Emaar Economic City,Real Estate,2022-07-15 00:00:00+03:00,2022-07-22 00:00:00+03:00,11.591579923629759,13.366620114326476,2580,4579.603691997531,4545.117812102569,0.15313185971122434,6,take_profit
2040.SR,Saudi Ceramic,Materials,2022-07-15 00:00:00+03:00,2022-07-26 00:00:00+03:00,27.224321235945315,27.169929963413313,1252,-68.09787321006559,-102.11462552425905,-0.0019978926953075904,10,stop_loss
4190.SR,Jarir Marketing,Retail,2022-07-19 00:00:00+03:00,2022-07-28 00:00:00+03:00,11.771821927772386,13.004717105004655,2751,3391.694632565972,3355.918655810104,0.10473274101467589,8,take_profit
2040.SR,Saudi Ceramic,Materials,2022-07-26 00:00:00+03:00,2022-08-04 00:00:00+03:00,27.224324217594315,30.512931252866018,1187,3903.5765508675113,3867.357701470359,0.12079664527159761,8,take_profit
4003.SR,Extra,Retail,2022-07-18 00:00:00+03:00,2022-08-08 00:00:00+03:00,71.20873143539427,76.10663809738283,542,2654.665410797798,2613.4156129490166,0.06878238894667432,20,time_exit
2050.SR,Savola,Food,2022-07-18 00:00:00+03:00,2022-08-08 00:00:00+03:00,18.580658684256136,19.32829122437289,1462,1093.0387736506948,1064.7808118806615,0.04023713867314305,20,time_exit
2380.SR,Petro Rabigh,Energy,2022-08-26 00:00:00+03:00,2022-09-01 00:00:00+03:00,17.83781969451904,17.382599618911744,1216,-553.5476119384732,-574.6848530750699,-0.025519939286479665,5,stop_loss
7020.SR,Mobily,Telecom,2022-08-30 00:00:00+03:00,2022-09-01 00:00:00+03:00,34.071449568904924,32.62184760075959,1000,-1449.6019681453377,-1482.2238157460972,-0.04254594349482288,1,stop_loss
1304.SR,Yamamah Steel,Industrial,2022-08-24 00:00:00+03:00,2022-09-02 00:00:00+03:00,32.54506672286987,31.88949754929921,1011,-662.7804344799354,-695.0207165022769,-0.02014342693327409,8,stop_loss
6001.SR,Halwani Bros,Food,2022-08-29 00:00:00+03:00,2022-09-02 00:00:00+03:00,71.071,69.13079695129395,471,-913.8356359405509,-946.3962413046104,-0.02729950399890324,3,stop_loss
4002.SR,Mouwasat,Healthcare,2022-08-16 00:00:00+03:00,2022-09-06 00:00:00+03:00,108.27725255379553,112.5401108215447,348,1483.47467717671,1444.3107186108125,0.03936984146906797,20,stop_loss
1180.SR,Al Rajhi Bank,Banking,2022-08-30 00:00:00+03:00,2022-09-06 00:00:00+03:00,45.652318938015455,43.9408721763132,917,-1569.3966804809684,-1609.6904602666475,-0.037488714735958495,6,stop_loss
2082.SR,ACWA Power,Utilities,2022-09-02 00:00:00+03:00,2022-09-06 00:00:00+03:00,170.38883064196625,158.94966560025418,115,-1315.5039797968884,-1333.7831913409177,-0.06713565084409145,3,stop_loss
6001.SR,Halwani Bros,Food,2022-09-02 00:00:00+03:00,2022-09-07 00:00:00+03:00,69.26919694519042,66.63329695129394,293,-772.3186982116665,-791.8422542183956,-0.03805298906499721,4,stop_loss
2030.SR,Saudi Kayan,Energy,2022-09-02 00:00:00+03:00,2022-09-07 00:00:00+03:00,102.93165890848357,97.29336968237882,136,-766.8073347502454,-780.039233027049,-0.054777016963437286,4,stop_loss
8050.SR,Salama,Insurance,2022-08-30 00:00:00+03:00,2022-09-08 00:00:00+03:00,15.933358809471128,13.022235420227052,1039,-3024.6572014245958,-3038.1873040262117,-0.1827061967319561,8,stop_loss
4190.SR,Jarir Marketing,Retail,2022-09-01 00:00:00+03:00,2022-09-08 00:00:00+03:00,14.19461224512685,13.886547953768916,2233,-687.9075626022649,-718.9162241830309,-0.021702902906959975,6,stop_loss
3020.SR,Yamama Cement,Materials,2022-09-01 00:00:00+03:00,2022-09-08 00:00:00+03:00,27.041510834554227,25.798204043248557,1174,-1459.642172992857,-1489.9292645396308,-0.045977711782174024,6,stop_loss
1050.SR,Banque Saudi Fransi,Banking,2022-09-01 00:00:00+03:00,2022-09-08 00:00:00+03:00,20.129210188805224,19.864417725037054,1140,-301.8634086957143,-324.50884490225656,-0.013154637528472568,6,stop_loss
7020.SR,Mobily,Telecom,2022-09-01 00:00:00+03:00,2022-09-08 00:00:00+03:00,32.68715660496531,33.3794606577357,754,521.9972557888733,496.8291424529406,0.021179696390760006,6,stop_loss
2310.SR,Sipchem,Energy,2022-09-01 00:00:00+03:00,2022-09-08 00:00:00+03:00,39.51246957262911,38.23731523286041,331,-422.0760864634388,-434.7326378055156,-0.032272200486603286,6,stop_loss
1150.SR,Alinma Bank,Banking,2022-09-02 00:00:00+03:00,2022-09-08 00:00:00+03:00,26.549390069961547,25.49513682327721,871,-918.2545778620569,-940.4608420351313,-0.03970913244734531,5,stop_loss
1304.SR,Yamamah Steel,Industrial,2022-09-02 00:00:00+03:00,2022-09-08 00:00:00+03:00,31.95334038723574,31.298950186490227,565,-369.7304634212153,-387.41437027658225,-0.020479555277010064,5,stop_loss
1322.SR,Almasane Mining,Materials,2022-09-05 00:00:00+03:00,2022-09-08 00:00:00+03:00,59.41467842946108,55.58996603111083,251,-960.0028119859111,-973.9558934597198,-0.06437319025282717,2,stop_loss
2380.SR,Petro Rabigh,Energy,2022-09-06 00:00:00+03:00,2022-09-08 00:00:00+03:00,16.976959083557126,16.04393946647644,840,-783.7364783477755,-797.2133874996157,-0.05495799409591273,1,stop_loss
2320.SR,Al-Babtain Power,Industrial,2022-09-06 00:00:00+03:00,2022-09-09 00:00:00+03:00,14.405690308990733,14.234445760149502,1729,-296.0818249464897,-320.6931816657882,-0.0118872851746894,2,stop_loss
1010.SR,Riyad Bank,Banking,2022-09-01 00:00:00+03:00,2022-09-12 00:00:00+03:00,30.375594729575553,29.37556772083514,926,-926.0250100936233,-953.2267858031166,-0.03292205527639347,10,stop_loss
1211.SR,Maaden,Materials,2022-09-09 00:00:00+03:00,2022-09-14 00:00:00+03:00,47.11373231506347,45.0881979675293,247,-500.3069838409415,-511.4437687389212,-0.04299244080237219,4,stop_loss
4003.SR,Extra,Retail,2022-09-01 00:00:00+03:00,2022-09-15 00:00:00+03:00,77.26542314801895,76.33994054917886,513,-474.77257320496665,-513.9349627066954,-0.011977965836893478,13,stop_loss
1050.SR,Banque Saudi Fransi,Banking,2022-09-08 00:00:00+03:00,2022-09-15 00:00:00+03:00,19.904186329091182,19.33361064326181,1201,-685.2613986810755,-708.481065063633,-0.028666114574874113,6,stop_loss
3020.SR,Yamama Cement,Materials,2022-09-08 00:00:00+03:00,2022-09-15 00:00:00+03:00,25.849852099391192,25.752462342433375,961,-93.59155643646218,-118.33967274754066,-0.0037675169893954807,6,stop_loss
1304.SR,Yamamah Steel,Industrial,2022-09-08 00:00:00+03:00,2022-09-15 00:00:00+03:00,31.361610747424137,30.11785800733252,553,-687.7952652706653,-704.4504407487201,-0.03965844580204714,6,stop_loss
2070.SR,Saudi Pharma,Industrial,2022-08-31 00:00:00+03:00,2022-09-16 00:00:00+03:00,28.37835038185119,26.373599618911744,883,-1770.1949236755327,-1793.4828121390317,-0.0706436680062118,15,stop_loss
2222.SR,Saudi Aramco,Energy,2022-09-01 00:00:00+03:00,2022-09-16 00:00:00+03:00,28.67066830313024,27.92666289403305,1004,-746.9814307335764,-775.0198002791856,-0.0259500546422895,14,stop_loss
2030.SR,Saudi Kayan,Energy,2022-09-07 00:00:00+03:00,2022-09-16 00:00:00+03:00,97.48815120326445,97.8860236895829,149,59.28300046144878,44.69798293170093,0.00408123942661387,8,stop_loss
6002.SR,Herfy,Food,2022-09-08 00:00:00+03:00,2022-09-16 00:00:00+03:00,40.26799506128183,39.89204313384773,663,-249.2561278888094,-275.7045524865504,-0.009336246487116062,7,stop_loss
2380.SR,Petro Rabigh,Energy,2022-09-08 00:00:00+03:00,2022-09-16 00:00:00+03:00,16.076059465408324,15.384599618911743,994,-687.3110874176018,-702.6033794388001,-0.043011774619547194,7,stop_loss
4009.SR,Middle East Healthcare,Healthcare,2022-09-07 00:00:00+03:00,2022-09-19 00:00:00+03:00,31.209590591843906,29.909266553025184,746,-970.0417329587668,-992.3540458073236,-0.04166424532203061,11,stop_loss
2082.SR,ACWA Power,Utilities,2022-09-08 00:00:00+03:00,2022-09-19 00:00:00+03:00,163.4382434446632,145.67083043504218,133,-2363.0659302795943,-2382.440150727455,-0.10871025431472336,10,stop_loss
3060.SR,Yanbu Cement,Materials,2022-09-08 00:00:00+03:00,2022-09-19 00:00:00+03:00,31.334051851066256,30.68926567301732,1011,-651.8788260074738,-682.9056736028942,-0.020577810399806107,10,stop_loss
4002.SR,Mouwasat,Healthcare,2022-09-08 00:00:00+03:00,2022-09-19 00:00:00+03:00,101.45148063844306,100.31561610366596,215,-244.21087497707623,-265.77873243936443,-0.011196135607178914,10,stop_loss
6001.SR,Halwani Bros,Food,2022-09-08 00:00:00+03:00,2022-09-19 00:00:00+03:00,65.76569694519043,63.13680076217651,299,-786.0399587211604,-804.9178621490512,-0.0399736687228428,10,stop_loss
1320.SR,Saudi Steel Pipe,Materials,2022-09-12 00:00:00+03:00,2022-09-19 00:00:00+03:00,20.39703720086557,19.304328071200924,1049,-1146.251877018212,-1166.5021171649018,-0.05357195355893518,6,stop_loss
1321.SR,East Pipes,Materials,2022-09-15 00:00:00+03:00,2022-09-19 00:00:00+03:00,44.013791241593516,42.25307323918522,658,-1158.5524455846592,-1186.354967776043,-0.04000377955953949,3,stop_loss
1322.SR,Almasane Mining,Materials,2022-09-15 00:00:00+03:00,2022-09-19 00:00:00+03:00,55.97132249352987,53.97281336975097,323,-645.5184469805831,-662.9516656990127,-0.03570594788089776,3,stop_loss
1304.SR,Yamamah Steel,Industrial,2022-09-16 00:00:00+03:00,2022-09-19 00:00:00+03:00,30.079532079624478,28.297006900651112,641,-1142.5986397219274,-1160.7370211452449,-0.05926040253069054,2,stop_loss
4310.SR,Emaar Economic City,Real Estate,2022-09-01 00:00:00+03:00,2022-09-20 00:00:00+03:00,13.413399618148802,12.527459961891175,1557,-1379.4080447931244,-1398.913299953789,-0.06604885275012007,18,stop_loss
1140.SR,Bank Albilad,Banking,2022-09-07 00:00:00+03:00,2022-09-20 00:00:00+03:00,30.575340909050098,31.524028572540615,594,563.5204721133673,544.7951991412782,0.03102786871003338,12,stop_loss
1050.SR,Banque Saudi Fransi,Banking,2022-09-15 00:00:00+03:00,2022-09-20 00:00:00+03:00,19.372316570475547,17.802439060823534,1016,-1594.9955498064453,-1613.082827892242,-0.08103715959528512,4,stop_loss
1180.SR,Al Rajhi Bank,Banking,2022-09-16 00:00:00+03:00,2022-09-20 00:00:00+03:00,42.21053904185826,40.57077103656048,749,-1228.1862359680385,-1258.5737434744224,-0.03884735998447442,3,stop_loss
2380.SR,Petro Rabigh,Energy,2022-09-16 00:00:00+03:00,2022-09-20 00:00:00+03:00,15.415399618148802,14.345639657020568,1178,-1260.1772342090599,-1277.0763977250301,-0.06939553872277093,3,stop_loss
1080.SR,Arab National Bank,Banking,2022-09-01 00:00:00+03:00,2022-09-22 00:00:00+03:00,19.06449501723955,19.28008598542169,1346,290.1854431731574,264.2344474367798,0.011308506623814774,20,time_exit
3060.SR,Yanbu Cement,Materials,2022-09-20 00:00:00+03:00,2022-09-22 00:00:00+03:00,30.334025311507574,28.194202859932595,938,-2007.15345957733,-2033.5996218599469,-0.07054198806787482,1,stop_loss
2222.SR,Saudi Aramco,Energy,2022-09-16 00:00:00+03:00,2022-09-26 00:00:00+03:00,27.982572129056134,26.705823140625107,1073,-1369.9516645864921,-1398.6070128163828,-0.04562657723323782,9,stop_loss
3020.SR,Yamama Cement,Materials,2022-09-16 00:00:00+03:00,2022-09-26 00:00:00+03:00,24.7956904642446,24.746147652755827,969,-48.00698433262173,-71.98600140814213,-0.001998041214468893,9,stop_loss
2030.SR,Saudi Kayan,Energy,2022-09-19 00:00:00+03:00,2022-09-26 00:00:00+03:00,92.53951449049279,85.7366997766722,218,-1483.0136076128897,-1501.7042081642041,-0.07351253949489323,6,stop_loss
4009.SR,Middle East Healthcare,Healthcare,2022-09-19 00:00:00+03:00,2022-09-26 00:00:00+03:00,29.969144964542746,26.74007336502403,1026,-3313.0274611062014,-3340.462776378716,-0.10774653742504536,6,stop_loss
2082.SR,ACWA Power,Utilities,2022-09-19 00:00:00+03:00,2022-09-26 00:00:00+03:00,145.9624637292064,145.67082796113732,125,-36.454471008635636,-54.6633245037778,-0.001998018946913205,6,stop_loss
4002.SR,Mouwasat,Healthcare,2022-09-20 00:00:00+03:00,2022-09-26 00:00:00+03:00,99.95541774654065,89.86411833025241,211,-2129.264176836818,-2148.225505804501,-0.10095800351589734,5,stop_loss
4190.SR,Jarir Marketing,Retail,2022-09-08 00:00:00+03:00,2022-09-27 00:00:00+03:00,13.914348850573258,13.261327619903952,2240,-1462.7675566992468,-1492.4729305678318,-0.04693149767065119,18,stop_loss
1010.SR,Riyad Bank,Banking,2022-09-14 00:00:00+03:00,2022-09-27 00:00:00+03:00,28.535943039599967,25.874410167952508,714,-1900.334470356286,-1918.808799216204,-0.09326949061939149,12,stop_loss
2070.SR,Saudi Pharma,Industrial,2022-09-19 00:00:00+03:00,2022-09-27 00:00:00+03:00,26.076049236297603,24.83514060974121,698,-866.1542213363628,-883.4891494819622,-0.04758806118639558,7,stop_loss
1050.SR,Banque Saudi Fransi,Banking,2022-09-20 00:00:00+03:00,2022-09-27 00:00:00+03:00,17.83807957946382,16.414177765024785,1079,-1536.390057779718,-1554.1009555881799,-0.07982371690270451,6,stop_loss
2010.SR,SABIC,Materials,2022-09-20 00:00:00+03:00,2022-09-27 00:00:00+03:00,79.44919293984307,75.97941587857113,313,-1086.0402201781176,-1109.8217773481103,-0.043672905071536317,6,stop_loss
4009.SR,Middle East Healthcare,Healthcare,2022-09-26 00:00:00+03:00,2022-10-03 00:00:00+03:00,26.793607045434488,30.00830339598607,1055,3391.5046498319175,3359.8458897491523,0.11997997675715522,6,take_profit
1304.SR,Yamamah Steel,Industrial,2022-09-22 00:00:00+03:00,2022-10-04 00:00:00+03:00,26.627783429306103,29.5273126373291,673,1951.3831569994773,1931.5112755945547,0.10889112177590499,11,take_profit
2030.SR,Saudi Kayan,Energy,2022-09-26 00:00:00+03:00,2022-10-04 00:00:00+03:00,85.90834482127013,96.60194789886475,229,2448.835104769167,2426.713258700327,0.12447688405407353,7,take_profit
3060.SR,Yanbu Cement,Materials,2022-09-27 00:00:00+03:00,2022-10-04 00:00:00+03:00,28.75065809369867,32.103130084991456,924,3097.684119954533,3068.020827756001,0.11660505232148233,6,take_profit
1211.SR,Maaden,Materials,2022-09-15 00:00:00+03:00,2022-10-06 00:00:00+03:00,45.178464630126946,48.55139847564697,281,947.7944105911266,934.1514676194698,0.0746580007340667,20,time_exit
4002.SR,Mouwasat,Healthcare,2022-09-26 00:00:00+03:00,2022-10-06 00:00:00+03:00,90.04402647505772,100.68887434421939,254,2703.7913587670632,2678.2163846836315,0.1182182570668393,9,take_profit
1320.SR,Saudi Steel Pipe,Materials,2022-09-19 00:00:00+03:00,2022-10-10 00:00:00+03:00,19.34297537464677,19.65497844793443,1519,473.9326683239545,444.0767560615421,0.016130045520122316,20,time_exit
1321.SR,East Pipes,Materials,2022-09-19 00:00:00+03:00,2022-10-10 00:00:00+03:00,42.337663976400805,43.05848833742788,736,530.5267297159287,498.8356822995818,0.01702560541433895,20,time_exit
2320.SR,Al-Babtain Power,Industrial,2022-09-19 00:00:00+03:00,2022-10-10 00:00:00+03:00,13.561096245192443,13.415282764034517,2004,-292.21021624048444,-319.0944428996096,-0.010752337312672555,20,stop_loss
6001.SR,Halwani Bros,Food,2022-09-19 00:00:00+03:00,2022-10-10 00:00:00+03:00,63.263200763702386,64.73520304870605,375,552.0008568763757,527.7251557331109,0.02326790720725347,20,stop_loss
6002.SR,Herfy,Food,2022-09-19 00:00:00+03:00,2022-10-10 00:00:00+03:00,39.37973410308732,38.31606463698581,588,-625.4376460676912,-647.9674920742389,-0.02701058019632807,20,time_exit
2040.SR,Saudi Ceramic,Materials,2022-09-22 00:00:00+03:00,2022-10-10 00:00:00+03:00,30.225264561007396,30.628953069060408,511,206.28482761508909,190.63343259679922,0.01335599585036551,17,stop_loss
2050.SR,Savola,Food,2022-09-26 00:00:00+03:00,2022-10-10 00:00:00+03:00,16.367288410740063,16.567107393066877,1667,333.09824353879924,305.48087551455677,0.012208435344470026,13,stop_loss
2380.SR,Petro Rabigh,Energy,2022-09-20 00:00:00+03:00,2022-10-11 00:00:00+03:00,14.374359656333922,14.785200190544128,1393,572.3008641548159,551.705080289388,0.02858148425618201,20,time_exit
2310.SR,Sipchem,Energy,2022-09-26 00:00:00+03:00,2022-10-11 00:00:00+03:00,35.21403738167346,35.14368466186524,401,-28.211440643096175,-42.30405819250414,-0.001997860087603387,14,stop_loss
4310.SR,Emaar Economic City,Real Estate,2022-09-26 00:00:00+03:00,2022-10-11 00:00:00+03:00,11.891880114555358,12.427559580802917,1620,867.8007353210467,847.6680888001459,0.04504581790997886,14,stop_loss
1150.SR,Alinma Bank,Banking,2022-09-27 00:00:00+03:00,2022-10-11 00:00:00+03:00,24.757936171108497,25.92422706899964,1073,1251.430133437198,1223.6134377921614,0.04710775929910338,13,stop_loss
1180.SR,Al Rajhi Bank,Banking,2022-09-27 00:00:00+03:00,2022-10-11 00:00:00+03:00,39.74284436984786,41.08924592804813,692,931.709878274587,903.2761200923777,0.03387783586073079,13,stop_loss
4003.SR,Extra,Retail,2022-09-27 00:00:00+03:00,2022-10-11 00:00:00+03:00,69.02378247818855,69.66727082076264,361,232.2992916692457,207.14940690295037,0.009322704718151664,13,stop_loss
1140.SR,Bank Albilad,Banking,2022-09-27 00:00:00+03:00,2022-10-12 00:00:00+03:00,29.21573486249805,32.12358877160819,614,1785.4223001936266,1765.6984166878592,0.09953040451646222,14,take_profit
4003.SR,Extra,Retail,2022-10-12 00:00:00+03:00,2022-10-18 00:00:00+03:00,67.49908389436771,64.07415209198966,708,-2424.8517160836627,-2470.2162157647913,-0.0507404190512849,5,stop_loss
4003.SR,Extra,Retail,2022-10-18 00:00:00+03:00,2022-10-27 00:00:00+03:00,64.2024286727544,62.75811240985011,742,-1071.682667074976,-1118.249186483085,-0.022496287021571915,8,stop_loss
2310.SR,Sipchem,Energy,2022-10-27 00:00:00+03:00,2022-11-02 00:00:00+03:00,33.89144957422327,32.00880077342464,982,-1848.7611223842587,-1880.1937647437617,-0.055549373793398193,5,stop_loss
4300.SR,Dar Al Arkan,Real Estate,2022-10-28 00:00:00+03:00,2022-11-02 00:00:00+03:00,15.83581969451904,12.587400381088257,1659,-5389.12764098167,-5410.0101382138955,-0.20513111263543238,4,stop_loss
2380.SR,Petro Rabigh,Energy,2022-10-31 00:00:00+03:00,2022-11-02 00:00:00+03:00,13.653640343666074,11.988,2404,-4004.199386173244,-4033.018538173244,-0.1219923992240477,1,stop_loss
2380.SR,Petro Rabigh,Energy,2022-11-02 00:00:00+03:00,2022-11-09 00:00:00+03:00,12.011999999999999,11.748240228652953,2385,-629.0670546627028,-657.0866076080401,-0.021958022922664466,6,stop_loss
4004.SR,Dallah Healthcare,Healthcare,2022-11-03 00:00:00+03:00,2022-11-09 00:00:00+03:00,153.19646406191717,150.97925329856875,196,-434.5733096162901,-464.16524326280955,-0.014472989157584548,5,stop_loss
4009.SR,Middle East Healthcare,Healthcare,2022-11-07 00:00:00+03:00,2022-11-09 00:00:00+03:00,29.77067256695291,27.532370643082803,652,-1459.3728543633101,-1477.3239600226002,-0.07518479533293265,1,stop_loss
1180.SR,Al Rajhi Bank,Banking,2022-10-28 00:00:00+03:00,2022-11-10 00:00:00+03:00,38.50899655264978,36.94143558724892,1056,-1655.3443794633138,-1694.3545354434486,-0.040706357104311586,12,stop_loss
4002.SR,Mouwasat,Healthcare,2022-11-08 00:00:00+03:00,2022-11-10 00:00:00+03:00,91.91410662153487,84.26511611484992,244,-1866.3536836311287,-1886.914371963152,-0.08321889629173462,1,stop_loss
4280.SR,Kingdom Holding,Holding,2022-11-08 00:00:00+03:00,2022-11-10 00:00:00+03:00,7.268179659451437,7.316111248524912,4032,193.26016714424964,163.76160659019718,0.006594717153303398,1,stop_loss
4190.SR,Jarir Marketing,Retail,2022-10-27 00:00:00+03:00,2022-11-11 00:00:00+03:00,13.518682422627974,13.42585914952176,3391,-314.7637191031723,-360.2908074792006,-0.006866295856676419,14,stop_loss
6001.SR,Halwani Bros,Food,2022-11-02 00:00:00+03:00,2022-11-11 00:00:00+03:00,56.95690152740478,52.24769923782349,575,-2707.7913165092427,-2737.8337435709914,-0.0826800995716992,8,stop_loss
4300.SR,Dar Al Arkan,Real Estate,2022-11-02 00:00:00+03:00,2022-11-11 00:00:00+03:00,12.612600381851195,13.006980457305907,1460,575.7949101638804,556.8047186962139,0.03126873630454541,8,stop_loss
2070.SR,Saudi Pharma,Industrial,2022-11-03 00:00:00+03:00,2022-11-11 00:00:00+03:00,26.025999999999996,24.41556053352356,977,-1573.3993587474777,-1597.2533613887301,-0.061878101378484485,7,stop_loss
7030.SR,Zain KSA,Telecom,2022-11-04 00:00:00+03:00,2022-11-11 00:00:00+03:00,10.933482159779935,10.290650103768057,2587,-1663.0065289027286,-1689.6284407211765,-0.05879481455383073,6,stop_loss
3020.SR,Yamama Cement,Materials,2022-11-07 00:00:00+03:00,2022-11-11 00:00:00+03:00,26.124848391592835,24.92911435895276,1226,-1465.9699240167324,-1496.5330182208086,-0.04576998934948351,3,stop_loss
4009.SR,Middle East Healthcare,Healthcare,2022-11-09 00:00:00+03:00,2022-11-11 00:00:00+03:00,27.58749050423011,27.23525943475138,600,-211.33864168723804,-227.67979734808887,-0.012767782173761733,1,stop_loss
2310.SR,Sipchem,Energy,2022-11-02 00:00:00+03:00,2022-11-15 00:00:00+03:00,32.07288245665472,30.936342641830443,957,-1087.668602786831,-1117.2746826950627,-0.03543616063695754,12,stop_loss
2040.SR,Saudi Ceramic,Materials,2022-11-11 00:00:00+03:00,2022-11-17 00:00:00+03:00,28.985255731765776,27.303078111217747,737,-1239.7649063438969,-1259.8872749118643,-0.05803563149882718,5,stop_loss
2030.SR,Saudi Kayan,Energy,2022-11-11 00:00:00+03:00,2022-11-18 00:00:00+03:00,88.97649900054931,84.0575216822967,312,-1534.720923294816,-1560.9468700596926,-0.05528400615338047,6,stop_loss
2082.SR,ACWA Power,Utilities,2022-11-10 00:00:00+03:00,2022-11-21 00:00:00+03:00,153.50880928797673,138.7341149720562,138,-2038.9078155970328,-2058.0531234631767,-0.096246556692416,10,stop_loss
1180.SR,Al Rajhi Bank,Banking,2022-11-11 00:00:00+03:00,2022-11-22 00:00:00+03:00,37.015395602741066,34.02501161507931,851,-2544.816773500156,-2573.7720583845885,-0.08078757335880837,10,stop_loss
2310.SR,Sipchem,Energy,2022-11-15 00:00:00+03:00,2022-11-22 00:00:00+03:00,30.998277261734007,30.19386981369003,553,-444.83731876831996,-461.53452877529054,-0.025950069458762548,6,stop_loss
6001.SR,Halwani Bros,Food,2022-11-11 00:00:00+03:00,2022-11-23 00:00:00+03:00,52.352299236297604,50.74919923782349,439,-703.7608993301362,-726.0397977955407,-0.03062138667947234,11,stop_loss
2040.SR,Saudi Ceramic,Materials,2022-11-17 00:00:00+03:00,2022-11-23 00:00:00+03:00,27.35773892825722,25.67881578285472,592,-993.92250207828,-1009.12436102173,-0.06136922169647496,5,stop_loss
1322.SR,Almasane Mining,Materials,2022-11-09 00:00:00+03:00,2022-11-25 00:00:00+03:00,51.11013169615338,49.58326060148799,596,-910.0151724205714,-939.5667957390582,-0.029874137357785435,15,stop_loss
4310.SR,Emaar Economic City,Real Estate,2022-11-10 00:00:00+03:00,2022-11-25 00:00:00+03:00,11.811800190925597,11.288700190544128,2570,-1344.367000980374,-1373.3789604700726,-0.04428622156877826,14,stop_loss
1321.SR,East Pipes,Materials,2022-11-11 00:00:00+03:00,2022-11-25 00:00:00+03:00,41.6237657310184,38.28797739217364,666,-2221.635033670613,-2247.1348266138007,-0.08014143555394138,13,stop_loss
4009.SR,Middle East Healthcare,Healthcare,2022-11-11 00:00:00+03:00,2022-11-25 00:00:00+03:00,27.289784478664792,26.244886579553253,592,-618.5795562740315,-634.116529129127,-0.03828897585938951,13,stop_loss
2070.SR,Saudi Pharma,Industrial,2022-11-11 00:00:00+03:00,2022-11-25 00:00:00+03:00,24.464440534591674,23.396580076217653,847,-904.4778082427957,-924.2947115673521,-0.04364949432888576,13,stop_loss
